fonte,id_fonte,url,titulo,ano,autores,citacoes,doi,resumo,idioma,conceitos,veiculo,eixo_tematico,coleta_timestamp,query_utilizada
CEFETMG,oai:repositorio.cefetmg.br:123456789/761,,Ensaios sobre vieses cognitivos na tomada de decisão de investidores que ingressaram na B3 a partir de 2019,2025,"Vianna, Melissa Cangussu",0,https://repositorio.cefetmg.br//handle/123456789/761,"A Economia Comportamental procura mapear e entender os fatores emocionais, sociais e psicológicos, conscientes ou inconscientes, que impactam nas escolhas do ser humano, na perspectiva de Kahneman. Neste sentido, o objetivo principal desta pesquisa foi analisar as heuristicas e vieses cognitivos presentes na decisão do brasileiro de aderir aos investimentos na bolsa de valores a partir de 2019. Para o alcance desse objetivo, foi necessário estabelecer um referencial teórico que sustentasse conceitualmente a pesquisa, sobre Mercado de Capitais, a Economia Comportamental e suas heuristicas e vieses, e o comportamento do investidor brasileiro no processo da tomada de decisão de investimento. Os resultados da pesquisa são explorados em dois artigos: no primeiro, foi feito o procedimento para validação do questionário ""Behavioural biases affecting investors' decision-making process"" de Jain et at. (2021) e, como resultado, identificou-se a relevância das diferenças sociais e culturais entre o Brasil e a India, que são um desafio para a validação de questionários entre países. Além disso, levantam-se discussões acerca das possibilidades das Finanças Comportamentais como teoria única para explicar as decisões financeiras. No segundo artigo, foi realizada a análise das respostas do questionário aplicado no Brasil por meio da aplicação de Machine Learning. A partir desse estudo, foi possível concluir que o gênero é fator determinante para definição de quais heurísticas e vieses o investidor está sujeito. O presente trabalho contribui para o campo de estudos da Economia e Finanças Comportamentais por se tratar de uma pesquisa com enfoque prático, suprindo assim um gap de pesquisa identificado pela literatura, além de trazer inovação por meio da aplicação de Machine Learning.",pt,Investimento - processo decisório;Investimento - aspecto psicológico;Bolsa de valores,CEFETMG,geral,2026-09-02T19:48:07,OAI-PMH https://repositorio.cefetmg.br/server/oai/request set=
CEFETMG,oai:repositorio.cefetmg.br:123456789/1670,,"Boletim de Serviço e Pessoal nº 4, de 26 de janeiro de 2024",2025,,0,https://repositorio.cefetmg.br//handle/123456789/1670,"O Boletim de Serviço e Pessoal nº 4, publicado em 26 de janeiro de 2024 pelo CEFET-MG, apresenta atos administrativos e normativos, destacando a retificação de portaria que altera unidades organizacionais não regimentais subordinadas às diretorias de campus e a prorrogação do prazo para conclusão dos trabalhos da comissão responsável pela elaboração de documentos normativos e informativos para efetivação das políticas de ações afirmativas e promoção da igualdade racial e de gênero na instituição.",,Finalística - Inclusão Social e Educacional;Governança - Modernização Organizacional;Gestão - Gestão de Pessoas,CEFETMG,geral,2026-09-02T19:48:08,OAI-PMH https://repositorio.cefetmg.br/server/oai/request set=
CEFETMG,oai:repositorio.cefetmg.br:123456789/422,,"Concepções, percepções e experiências de integração curricular nos cursos técnicos de uma instituição federal",2023,"Oliveira, Márcia Soares de",0,https://repositorio.cefetmg.br/handle/123456789/422,"Esta dissertação é fruto de uma pesquisa vinculada à Linha II – Processos Formativos em Educação Tecnológica, do Programa de Pós-Graduação em Educação Tecnológica do CEFET-MG. Possui como tema os cursos técnicos na forma integrada ofertados pela Rede Federal de Educação Profissional, Científica e Tecnológica e como objeto de pesquisa as concepções, percepções e experiências sobre integração curricular observadas por docentes no cotidiano dos referidos cursos em um campus do Instituto Federal de Minas Gerais. O trabalho contou com revisão da literatura e arcabouço legal sobre os temas currículo, integração curricular, formação docente e os cursos técnicos na forma integrada no cenário da Rede Federal. A pesquisa empírica se deu por meio de entrevista semiestruturada com nove professores atuantes nos cursos técnicos, representantes de todas as áreas de conhecimento formatadas no campus pesquisado. Buscou-se investigar o que pensam esses docentes sobre a integração curricular e mapear as experiências integradoras vivenciadas por eles no cotidiano dos cursos. Como constatações mais relevantes, destacamos, primeiramente, um forte distanciamento entre as bases teóricas e legais e a realidade dos cursos. Os depoimentos retrataram uma forma de oferta que, sob o nome de integrada, ainda não se apropriou dos valores que a devem conduzir, como o trabalho assumido como princípio educativo e a indissociabilidade entre teoria e prática para a formação integral do estudante. A não participação de boa parte dos docentes na construção do projeto pedagógico dos cursos, a falta de diálogo, barreiras atitudinais e o acúmulo de atividades gerado pelo sombreamento de conteúdos na justaposição de dois cursos (médio e técnico) são alguns dos entraves a serem vencidos para a elaboração de um currículo verdadeiramente integrado. Contudo, merece igual destaque a riqueza das experiências integradoras narradas pelos docentes, não permitindo restar dúvidas de que, a despeito das dificuldades, elas estão galgando trilhas para vencer a desintegração instalada na matriz curricular. Por fim, e decisivo, é o fato do campus pesquisado estar vivenciando um momento inédito de reformulação de seus projetos pedagógicos, numa atmosfera de coletividade e participação democrática. São inegáveis a valorização e a expectativa de que esse processo de reconstrução dos cursos técnicos integrados marcará o início de uma nova oferta de ensino no campus.",pt,Currículos;Ensino técnico;Formação profissional;Professores - Formação;Institutos federais de educação,CEFETMG,inovacao_instituto_publico,2026-09-02T19:48:08,OAI-PMH https://repositorio.cefetmg.br/server/oai/request set=
CEFETMG,oai:repositorio.cefetmg.br:123456789/2855,,Auditoria energética em uma padaria de pequeno porte,2026,"Graçano, Pedro Henrique Vieira",0,https://repositorio.cefetmg.br//handle/123456789/2855,"O consumo eficiente de energia elétrica é uma das estratégias para o aumento da competitividade industrial e comercial no cenário de transição energética e altos custos tarifários no Brasil. Este trabalho apresenta o diagnóstico e a proposta de soluções para a redução do consumo de energia elétrica na Padaria Sr Paulino, um estabelecimento comercial de pequeno porte localizado em Belo Horizonte, Minas Gerais, com consumo médio de 3.567,4 kWh/mês. A metodologia fundamentou-se nas diretrizes da norma ISO 50002:2014, adaptadas para a condução da auditoria no estabelecimento, englobando medições de campo de parâmetros elétricos e térmicos dos sistemas de iluminação, força motriz, cocção e refrigeração. Os resultados apontaram que o forno de lastro elétrico e os sistemas de refrigeração são os principais consumidores, correspondendo a 53% e 32% do consumo total do estabelecimento, respectivamente. A avaliação de desempenho indicou ineficiência por perdas na porta do forno e obsolescência nos controles de temperatura, disparidade de desempenho entre os equipamentos ativos de refrigeração, além de um subdimensionamento nos níveis de iluminância nas áreas de produção de alimentos. Como proposta para mitigação, elaborou-se um portfólio integrado de intervenções composto por: readequação iluminotécnica por meio de lâmpadas LED de alta potência (LED High Power); reforço do isolamento térmico da porta do forno com manta de lã de rocha de alta densidade; instalação de controle digital de temperatura com lógica proporcional-integral-derivativa (PID) associado a uma chave estática e substituição dos refrigeradores por modelos comerciais mais eficientes. A análise de viabilidade econômica do portfólio integrado para o horizonte de 5 anos indicou um investimento inicial total (CAPEX) de R$ 11.965,00 tempo de retorno de capital (payback simples) de 1,7 anos, Valor Presente Líquido (VPL) de R$ 11.677,99 e uma Taxa Interna de Retorno (TIR) de 51,98% ao ano, concluindo pela viabilidade técnica e financeira das ações propostas.",pt,Eficiência energética - Teses;Auditoria energética - Teses;Fornos elétricos - Teses;Calor - Radiação e absorção - Teses;Controladores PID - Teses;Estudos de viabilidade - Teses,CEFETMG,geral,2026-09-02T19:48:08,OAI-PMH https://repositorio.cefetmg.br/server/oai/request set=
CEFETMG,oai:repositorio.cefetmg.br:123456789/1376,,Processos decisórios e capacidades para Inovação tecnológica e social: um estudo de caso em uma geradora de energia elétrica,2025,"Debortoli, Joseane Viola Coelho",0,https://repositorio.cefetmg.br//handle/123456789/1376,"O objetivo principal desta pesquisa consistiu em analisar a articulação entre os processos decisórios e as capacidades inovativas na implementação de inovações tecnológicas e sociais em um projeto de pesquisa e desenvolvimento (P&D) de uma empresa geradora de energia elétrica. A problematização da pesquisa destaca a importância da inovação na contemporaneidade, bem como o seu desenvolvimento atrelado aos Objetivos de Desenvolvimento Sustentável da Organização das Nações Unidas, quais sejam, nesta pesquisa, os relacionados ao acesso à energia renovável e ao crescimento econômico sustentado com trabalho digno. Em termos teóricos, discutiu-se a relação entre os conceitos de inovação tecnológica, inovação social, capacidades inovativas e seus determinantes, bem como os processos decisórios como fator crucial para tais capacidades. O percurso metodológico foi desenhado em torno de uma pesquisa qualitativa descritiva, cujo método escolhido foi o estudo de caso. A coleta de dados foi realizada via análise documental, entrevistas semiestruturadas, grupo focal e questionário, tratados por meio da análise de conteúdo. Esta pesquisa foi desenvolvida no âmbito do Projeto P&D ANEEL 1704, em que uma nova modalidade de ação foi proposta a partir da implantação de um binário hídrico-solar e do compartilhamento de créditos de energia, por meio da geração distribuída compartilhada para fomento a negócios sociais e capacitação técnica da comunidade, propiciando a inovação tecnológica e social. Os resultados apontam a existência de relação entre inovação tecnológica e social no Projeto, identificando-se as principais capacidades inovativas e seus determinantes. As capacidades necessárias para a ocorrência da inovação tecnológica convergem com as capacidades necessárias para inovação social, com algumas particularidades. Por exemplo, quando se trabalha a inovação social, comunidades são diretamente envolvidas, sendo extremamente necessárias capacidades orientadas ao capital relacional, conhecimento da demanda social e percepção da realidade que está sendo experimentada. Já os fatores determinantes das capacidades de inovação tecnológica e de inovação social convergem, destacando-se os seguintes: intenção estratégica em inovar assumindo riscos, liberdade de inovar, liderança transformadora e conhecimento do cliente e do mercado. Além disso, o processo decisório emerge como determinante crucial para as capacidades de inovação, principalmente as de inovação social. Apesar de não haver muitos estudos relacionando o processo decisório com a inovação, esta pesquisa mostra a relevância dessa relação porque, mesmo a empresa possuindo todas as demais capacidades, ela ainda assim pode decidir por não realizar a inovação internamente e isso traz consequências sobre o desenvolvimento das capacidades inovativas ao longo do tempo. Esta pesquisa contribui para o campo da inovação ao evidenciar que uma empresa pode conciliar a inovação tecnológica com a social, colhendo benefícios como aumento de produtividade, de disponibilidade de pessoas capacitadas, valorização das potencialidades locais, transformações positivas na sociedade e fortalecimento do setor elétrico como promotor de desenvolvimento social.",pt,Inovações tecnológicas;Mudança social;Desenvolvimento comunitário urbano;Energia solar,CEFETMG,geral,2026-09-02T19:48:08,OAI-PMH https://repositorio.cefetmg.br/server/oai/request set=
CEFETMG,oai:repositorio.cefetmg.br:123456789/1107,,O Processo Decisório de uma Cooperativa em Minas Gerais: um estudo de caso à luz dos princípios cooperativos e da teoria do agir comunicativo,2025,"Resende, Débora Dias",0,https://repositorio.cefetmg.br//handle/123456789/1107,"O objetivo geral da dissertação é analisar como se realiza o processo decisório na Cooperativa dos Produtores Familiares de Poço Fundo e Região (COOPFAM), à luz dos princípios cooperativos e da teoria do agir comunicativo (TAC). Os princípios cooperativos, elaborados pela Aliança Cooperativa Internacional (ACI), em 1995, devem reger o funcionamento de toda e qualquer cooperativa, sendo estes: a adesão voluntária e livre; gestão democrática; participação econômica dos membros; autonomia e independência; educação, capacitação e informação; intercooperação ou cooperação entre as cooperativas; e interesse pela comunidade. A teoria do agir comunicativo, proposta por Habermas (2012a, 2012b), contrapõe a razão instrumental, evidencia a linguagem como instrumento para alcançar o entendimento entre os indivíduos e a emancipação. Apesar de contributiva, a teoria do agir comunicativo é pouco explorada pelos estudos organizacionais devido a sua complexidade e a concentração de Habermas na construção teórica, não apresentando demonstrações empíricas que ultrapassem a barreira conceitual, o que torna relevante a realização desta pesquisa. As cooperativas são consideradas organizações propagadoras da economia solidária, que devem priorizar a solidariedade e as relações humanas. O estudo utiliza-se de tais vertentes por compreender que estas contribuem com o processo decisório das mesmas, mantendo as solidárias. A partir desse ideário constrói-se o referencial teórico apresentando dois tópicos principais: Economia Solidária (ES) e Cooperativismo; Processo Decisório e Teoria do Agir Comunicativo, respectivamente. Para o percurso metodológico, optou-se por uma abordagem qualitativa, de caráter descritivo, realizando um estudo de caso na cooperativa COOPFAM. A coleta de dados ocorreu por meio de entrevista semiestruturada, pesquisa documental e conversa informal. No total foram onze entrevistas, dez cooperados e uma colaboradora. Devido à pandemia foram concedidas de forma online. Para tratar os dados coletados, utilizou-se a análise de conteúdo. A análise demonstrou que a cooperativa se caracteriza como uma organização solidária, mas a disseminação sobre a economia solidária precisa ser trabalhada em seu interior visando o fortalecimento desse movimento. Em relação ao seu processo decisório observou-se que a cooperativa segue as diretrizes legislativas brasileiras, entretanto a mesma não se limita a essas, adicionando mecanismos em seu processo decisório que o tornam democrático-participativo, e propicia a presença dos princípios cooperativos, a racionalidade comunicativa e o agir comunicativo no processo da tomada de decisão da COOPFAM. Identificou-se também na organização a tendência dos cooperados de ignorar opiniões adversas após a decisão da maioria e decisões próprias da gestão, ambas caracterizadas como não democráticas, e ações coercitivas impostas por meio de punições aos cooperados que descumprem o estatuto e o regimento interno da cooperativa, como faltar sem justificativa nas assembleias e reuniões de núcleo. Estes aspectos contrariam a teoria do agir comunicativo, sendo necessário saná-los para intensificá-la no âmbito da organização. Os resultados da pesquisa evidenciam que a cooperativa caracterizada como solidária propicia a racionalidade e o agir comunicativos em seu processo decisório, mas a mesma não está isenta de problemas e dilemas típicos da gestão. O estudo não objetiva solucioná-los, mas expô-los para que haja um processo de reflexão sobre a presença destes em organizações que praticam a economia solidária, os princípios cooperativos e a teoria do agir comunicativo.",pt,Economia - Aspectos sociológicos;Economia solidária;Cooperativismo,CEFETMG,economia_solidaria,2026-09-02T19:48:08,OAI-PMH https://repositorio.cefetmg.br/server/oai/request set=
Lume_UFRGS,oai:www.lume.ufrgs.br:10183/18329,,Estágios para universitários : representações e implicações na inserção profissional dos jovens brasileiros e franceses,2010,"Rocha-de-Oliveira, Sidinei",0,http://hdl.handle.net/10183/18329,"Atualmente, nota-se o crescimento do número dos estágios para universitários, constituindo um elemento importante na complementação da sua formação. Esta estratégia tem sido utilizada em diferentes países para redução das dificuldades dos jovens em sua inserção profissional. Porém, os estudantes têm tido dificuldades para encontrar oportunidades de trabalho dada a situação econômica, da crise do sistema de contratação que leva à existência de trabalhos cada vez mais precarizados em todos os níveis da sociedade, sobretudo entre os jovens que almejam ingressar no mercado de trabalho atual. Assim, o objetivo desta tese é compreender quais as representações dos universitários sobre a experiência de estágio e suas implicações para sua inserção profissional no atual contexto socioeconômico brasileiro e francês. Adota-se uma postura construtivista, que explora na teoria como os conceitos foram construídos ao longo do tempo e busca-se uma vertente que permita sua compreensão como fenômeno que se constroi nas relações sociais. Para realização da pesquisa foram levantados documentos (artigos, manuais de orientação, leis e decretos) e entrevistados 32 estudantes franceses e 31 brasileiros, que foram analisados segundo a abordagem das práticas discursivas (SPINK, 2004).  No Brasil, os estágios estão recebendo atenção central por parte do Estado, que em 2008 promulgou a nova lei de orientação dos mesmos, que indica o papel central das universidades e atribui aos estudantes alguns direitos similares aos dos trabalhadores. Na prática, a partir da análise das entrevistas, os estágios têm constituído um mercado que incorpora vários aspectos similares aos do mercado de trabalho, como os modos de seleção, requisitos demandados, tarefas realizadas e responsabilidades assumidas pelos estagiários, bem como uma série de disfunções que acabam dando ao mesmo um caráter de trabalho precário. Em meio a tais condições, as representações que emergem mostram os estágios mais próximos de uma relação de trabalho do que das de ensino. Dada a diversidade de caminhos que se constroem a partir da experiência de estágio, os estudantes estabelecem trajetórias de inserção (emprego formal, desenvolvimento acelerado, empreendedorismo, função pública e carreira acadêmica) que esperam percorrer. Na França, embora também pesem as mudanças no mercado de trabalho, a atuação próxima das instituições de ensino assegura, pelo menos em parte, o caráter de formação dos estágios.  O mercado de estágios francês é regulado pela instituição à qual o aluno está vinculado, que pode ou não ter um acompanhamento próximo. As organizações, embora tenham ampliado as exigências de competências, sobretudo, técnicas e comportamentais, por vezes ligadas a uma experiência anterior, têm tratado, predominantemente, os estágios como um período de formação. Nesse cenário as representações que surgem estão vinculadas à idéia de inserção profissional e o risco da precariedade que há neste percurso. Entre as expectativas de inserção destaca-se para a maioria o caminho do emprego formal e, para alguns, a busca por um cargo elevado de chefia.",por,Youth;Job market;Professional insertion;Intership;Estágio;Inserção profissional;Mercado de trabalho,Lume_UFRGS,geral,2026-09-02T19:48:26,OAI-PMH https://lume.ufrgs.br/oai/request set=com_10183_9
Lume_UFRGS,oai:www.lume.ufrgs.br:10183/18373,,"A gestão socioambiental no contexto do desenvolvimento (in)sustentável : uma leitura das instâncias micro, meso e macro organizacional na Aracruz Celulose",2010,"Aramburú, Juliane Viégas",0,http://hdl.handle.net/10183/18373,"Passadas quase quatro décadas desde as críticas sobre o crescimento econômico, que contribuia para um desenvolvimento insustentável a longo prazo, percebe-se que o problema da ênfase na dimensão econômica em detrimento da socioambiental permanece. Desequilíbrios ambientais continuam sendo evidenciados como consequência da atuação da humanidade. Para Ferreira (2007), as empresas têm contribuído para o aumento destes desequilíbrios. A autora aponta que os eventos naturais afetam a agricultura, a indústria e os serviços. Depreende-se disso que, se a empresa não é causadora direta de todos os males ambientais, ela sofre com eles. Tanto o agravamento dos problemas ambientais quanto sociais aumentou a pressão para que as empresas alterem a forma de conduzir seus negócios. Deste modo, muitas empresas têm adotado práticas ditas socialmente responsáveis para atender essa demanda e para sobreviverem no mercado. Nascimento et al. (2008) evidenciam que, para obter sucesso na implantação de ações, a empresa deve perceber-se como parte de um ecossistema de mercado.  Isto implica compreender que as ações não dependem apenas das condições internas e de ferramentas adotadas pelos gestores; elas dependem também da interação da empresa com o macro e o meso ambiente. E, para serem sustentáveis, tanto a empresa quanto as demais partes envolvidas devem se preocupar com as diferentes dimensões do desenvolvimento, além da econômica (SACHS, 1996). Assim, torna-se relevante compreender como a atuação relacionada à sustentabilidade, de empresa modelo em responsabilidade socioambiental e das partes interessadas, impacta no alcance do desenvolvimento? Para tanto, analisa-se a gestão socioambiental da Aracruz, observando a relação com os níveis micro, meso e macro organizacional. A Aracruz Celulose é reconhecida internacionalmente por sua atuação socioambiental e considerada uma das vinte empresas-modelo em sustentabilidade do país. A empresa convive com uma questão polêmica, pois utiliza como matéria-prima florestas. Em contrapartida, declara que trabalha para reduzir os impactos ambientais em seus processos, desde o plantio de árvores, à extração, produção e exportação do produto. Revela, ainda, que considera também os aspectos sociais do processo, adotando postura socialmente responsável para com as diferentes partes interessadas.  Por essas razões, considera-se um caso relevante para estudo. Com a pesquisa, visa-se a contribuir no campo teórico e prático relacionado à responsabilidade socioambiental e ao desenvolvimento. Para consecução do trabalho, adota-se o estudo de caso único. Para tanto, analisaram-se materiais institucionais e trabalhos acadêmicos sobre a responsabilidade socioambiental da Aracruz. Realizaram-se entrevistas com o diretor de sustentabilidade da empresa e com gestores envolvidos com a questão. Avaliou-se a relação da organização com diferentes stakeholders a partir de entrevistas com a comunidade, parceiros em projetos ambientais, órgão governamental e prestadores de serviços. Aplicou-se também questionário com os demais empregados da empresa. Como resultado, evidencia-se que a Aracruz trabalha questões de governança, transparência, relacionamento com partes interessadas e aspectos socioambientais e de gestão para alcançar a sustentabilidade. No entanto, a sua atuação é afetada por variáveis do macroambiente, especialmente pela variável econômica. Talvez isto dificulte a contribuição para o desenvolvimento integral proposto por Sachs (1996).",por,Entrepreneurial socio-environmental responsibility;Development;Sustainability;Stakeholders;Aracruz Celulose.;Gestão socioambiental;Meio ambiente;Desenvolvimento sustentável,Lume_UFRGS,geral,2026-09-02T19:48:26,OAI-PMH https://lume.ufrgs.br/oai/request set=com_10183_9
Lume_UFRGS,oai:www.lume.ufrgs.br:10183/18436,,A subjetividade no processo decisório na área de P&D : estudo de caso múltiplo através das narrativas,2010,"Schreiber, Dusan",0,http://hdl.handle.net/10183/18436,"A inovação, tanto tecnológica como organizacional, deixou de ser um modismo para ocupar um lugar de destaque dentro das organizações. Com a abertura dos mercados e a sofisticação do padrão de exigências de consumidores, tanto no mercado interno, como no exterior, a diferenciação passou a ser palavra de ordem e a inovação uma necessidade. Dentro da inovação tecnológica, as atividades de pesquisa e desenvolvimento são consideradas essenciais e tem merecido, cada vez mais, a atenção de pesquisadores. Considerada tradicionalmente uma área eminentemente técnica, com foco em concepção de soluções tecnológica e comercialmente viáveis, tem assumido novas atribuições, o que implicou na alteração do seu perfil, passando a interagir com as demais áreas organizacionais. Desta forma, o universo simbólico do grupo de técnicos da área foi ampliado e incluiu no seu repertório novos valores e imagens da organização, influenciando o processo decisório. O presente trabalho de pesquisa, para a tese de doutorado em administração, foi construído com o objetivo de analisar o processo por meio do qual esta dimensão subjetiva se manifesta na área de P&D, no tocante à forma de realizar as atividades desta unidade organizacional, ou seja, internamente ou através de contratos com agentes externos.  Considerando as especificidades do referido estudo, optou-se pela abordagem qualitativa, estudo de caso múltiplo, coleta de evidências através de entrevistas não estruturadas e o método de análise de narrativas, em quatro empresas de base tecnológica, localizadas na região metropolitana de Porto Alegre. Apesar das possíveis fragilidades inerentes ao referido método, de natureza interpretativista simbólica, a análise dos quatro casos pesquisados permitiu evidenciar a inclusão de variáveis de cunho subjetivo no processo de decisão na área de P&D, com vista à definição da forma de realização de suas atividades. A referida dimensão subjetiva representou, na maioria das narrativas, a confluência de valores individuais, coletivos (dos grupos e subgrupos organizacionais) e da cultura organizacional, em seus aspectos objetivos e subjetivos, contidos em regras, procedimentos, normas, processos, práticas, imagens, símbolos, sinais, narrativas, mitos, etc. Foi possível verificar, também, que as diversas construções de realidade social, dentro das organizações, propiciam diferentes condições de manifestação de interesses individuais em processos de decisão na área de P&D, condicionando o posicionamento dos indivíduos no tocante à externalização das atividades desta unidade organizacional.  Já a maneira como é exercida a influência da cultura organizacional, como também a intensidade e grau de sua efetividade, depende da forma pela qual a cultura foi constituída, da história subjacente à sua construção e da natureza comportamental dos integrantes da organização. No entanto, é importante destacar que o método de análise empregado faculta diferentes percepções, na dependência situacional e contextual, ou seja, permite ao analista ""descobrir"" novas nuances a cada releitura do mesmo texto, suscitando novas interpretações.",por,Innovation;R&D;Decision process;Subjectivity;Narrative analysis;Inovação;Pesquisa e desenvolvimento;Processo decisório,Lume_UFRGS,geral,2026-09-02T19:48:26,OAI-PMH https://lume.ufrgs.br/oai/request set=com_10183_9
Lume_UFRGS,oai:www.lume.ufrgs.br:10183/18561,,A interação entre artigos e patentes : um estudo cientométrico da comunicação científica e tecnológica em biotecnologia,2010,"Moura, Ana Maria Mielniczuk de",0,http://hdl.handle.net/10183/18561,"As etapas do trabalho constituíram-se de busca nas bases de dados; limpeza e organização dos nomes de autores e de instituições; análises estatísticas e de redes sociais; correlação entre a co-invenção e co-autoria, a partir da ocorrência de autores co-ativos – que publicaram tanto patentes como artigos - nos dois tipos de documentos; correlação entre os assuntos dos artigos e das patentes a partir do mapeamento dos assuntos proposto por Glänzel e Schubert (2003) e dos códigos da Classificação Internacional de Patentes (CIP). A Biotecnologia no Brasil caracteriza-se por apresentar uma forte interação entre Ciência e Tecnologia, o que significa que os inventores transitam entre as duas esferas e produzem tanto publicações científicas como tecnológicas, principalmente no âmbito da universidade. Os resultados mostram que no ranking da produção científica, lideram as universidades públicas (federais e estaduais) e instituições de pesquisa. Observou-se que há intensa colaboração entre estes dois tipos de instituições, com a formação de clusters com laços fortes, não acontecendo colaboração destas com empresas, de forma efetiva.  No ranking da produção tecnológica, as empresas depositantes não figuram entre os primeiros lugares, ficando estes ainda ocupados pelas universidades, instituições de pesquisa e de fomento. Muitos depositantes e inventores encontram-se isolados nas análises de redes sociais, confirmando a predominância de redes diádicas ou a falta de formação de redes de co-autoria de patentes na área da Biotecnologia. Encontra-se um núcleo de preferência para a co-autoria em artigos situado entre 3 e 7 autores. Em patentes, os co-ativos demonstram a preferência pela produção individual ou em pequenas equipes. Os autores e instituições coativas que mais possuem patentes são também aqueles que mais publicam artigos, apresentando uma relação entre produção de artigos e patentes. A co-autoria encontrada nas publicações de patentes se repete nas publicações científicas, demonstrando uma interação entre C&T, que alcança um percentual de 70,7% de interação entre a produção científica e tecnológica. Esta interação também foi observada a partir da co-classificação, atingindo o percentual de 83,4%.  As patentes que mais possuem convergência entre co-autoria e co-classificação são aquelas que possuem menor número de co-ativos. A hipótese H1, que afirmava que os autores co-ativos mais produtivos em C&T pertencem a redes de co-autoria interpessoais mais densas, não foi comprovado. Considera-se que as técnicas da cientometria utilizadas neste estudo possibilitaram a análise da interação entre C&T na área da Biotecnologia no Brasil.",por,Cientometria;Comunicação científica;Patentes;Artigo científico;Co-autoria científica;Scientometrics;Coactivity;Co-authorship;Co-invention;Co-classification;Article;Patent;Interaction S&T,Lume_UFRGS,geral,2026-09-02T19:48:26,OAI-PMH https://lume.ufrgs.br/oai/request set=com_10183_9
Lume_UFRGS,oai:www.lume.ufrgs.br:10183/18802,,Identificação de relações de importância entre elementos de maturidade de alinhamento negócios-TI e tipos estratégicos,2010,"Rigoni, Eduardo Henrique",0,http://hdl.handle.net/10183/18802,"Em um ambiente competitivo, dinâmico e altamente regulado corno o setor financeiro brasileiro, as orientações estratégicas das empresas devem estar alinhadas com o ambiente. Embora a literatura de alinhamento estratégico seja muito rica, existe um reduzido número de estudos envolvendo elementos de alinhamento estratégico e orientações estratégicas de unidades de negocio, mais especificamente, envolvendo os tipos de orientação Defensora e Prospectora segundo a tipologia de Miles e Snow. Esses estudos, ao levar em conta a variável orientação estratégica, passaram a explicar resultados que ate então se mostravam inconsistentes ou que não eram detectados. Sendo assim, este estudo foi guiado pela seguinte questão de pesquisa: distintas orientações estratégicas atribuem diferentes importâncias para os elementos do modelo de Maturidade do Alinhamento Estratégico (Strategic Alignment Maturity - SAM)? Deste modo os seis componentes de SAM denominados Comunicação, Parcerias. Políticas de Recursos Humanos e Habilidades, Mensuração de Valor, Governança de Tecnologia da Informação (TI) e Escopo e Arquitetura são analisados, utilizando o setor financeiro, que se caracteriza pelo use intensivo de informações, como área de estudo.  Foram estudadas, a partir de uma pesquisa survey, 165 unidades de negocio da indústria bancaria, de seguros e de corretagem de valores mobiliários Os resultados obtidos revelaram que 10 dos 42 elementos analisados mostraram-se mais importantes para as instituições com orientação estratégica Defensora. Estes são respectivamente: compreensão dos processos, sistemas e capacidades potenciais da área de TI pela sua unidade; reputação da área de TI; medidas para mensurar a contribuição da TI e para contribuição do Negócio; avaliações e revisões dos investimentos em TI relacionados com sua unidade; sistemas de informação mercadológicos e de suporte operacional; padrões e conformidades nos sistemas de TI; integração da arquitetura de TI; e instrumentos, processos e estruturas organizacionais para lidar com interrupções causadas por mudanças de negocio e de TI. Em nenhuma situação os elementos de SAM se mostraram significativos para os Prospectores, o que pode ser atribuído ao fato de que essa orientação estratégica apresenta uma natureza mais flexível e, portanto, adaptada a ambientes dinâmicos, Como o setor financeiro.  Por outro lado, a orientação Defensora precisa compensar sua rigidez a mudanças por meio de elementos de SAM sob o risco de se tornar não competitiva em tal cenário. Com base nestes, sugere-se como estudos futuros: a replicação deste em outros ambientes a fim de averiguar se os elementos do modelo SAM se confirmam como sendo mais importantes para Defensores; e fazer um estudo envolvendo elementos SAM, orientações estratégicas e desempenho com a finalidade de verificar se os elementos mais importantes para determinada orientação estratégica são as que realmente contribuem para o desempenho organizacional.",por,Strategic alignment;Information technology;Strategy;Strategic orientation;Alinhamento estratégico;Tecnologia da informação;Orientação estratégica;Estratégia,Lume_UFRGS,geral,2026-09-02T19:48:26,OAI-PMH https://lume.ufrgs.br/oai/request set=com_10183_9
